,date,ticker,pe_exi,de_ratio,close_price,exp_ret,vol,mom,Mkt-RF,SMB,HML,RMW,CMA,RF,ret_excess
9882,1996-04-30,RTX,19.385964912280702,2.250823472001952,4.7877516746521,0.0436676871961481,0.027206667752123777,0.6638402450690961,2.06,4.71,-4.02,-0.14,-2.11,0.0046,0.0390676871961481
9883,1996-05-31,RTX,18.601190476190478,2.5970804584592577,4.762877464294434,0.03754625635986178,0.03162625619937465,0.548304945962375,2.36,3.21,-0.83,0.12,-0.3,0.0042,0.03334625635986178
9884,1996-06-30,RTX,19.5578231292517,2.5970804584592577,5.00782585144043,0.033401083341564185,0.03380972579140833,0.4745735338232202,-1.14,-3.65,2.35,3.51,1.22,0.004,0.029401083341564185
9885,1996-07-31,RTX,19.13265306122449,2.5970804584592577,4.898959636688232,0.035215613441704686,0.03417271354457639,0.5057567153076044,-5.97,-3.81,5.14,2.95,2.6,0.0045000000000000005,0.030715613441704686
9886,1996-08-31,RTX,18.185483870967744,2.5643892572199123,4.933237075805664,0.02713731514188819,0.03530063563410888,0.3699983691548101,2.77,2.57,-0.74,-0.37,-2.42,0.0040999999999999995,0.02303731514188819
9887,1996-09-30,RTX,19.415322580645164,2.5643892572199123,5.266858100891113,0.02784218525034628,0.03475794605225639,0.3816033813650068,5.01,-1.39,-2.72,1.27,-2.22,0.0044,0.02344218525034628
9888,1996-10-31,RTX,20.766129032258068,2.5643892572199123,5.63329553604126,0.02848032404214205,0.035464524108507346,0.3915846649549559,0.86,-3.77,4.94,1.4,3.25,0.0042,0.024280324042142053
9889,1996-11-30,RTX,21.412213740458014,2.5331202468863663,6.161896705627441,0.03392455278929644,0.036407619559870506,0.482113771670055,6.25,-3.8,1.39,2.12,-0.79,0.0040999999999999995,0.029824552789296438
9890,1996-12-31,RTX,20.229007633587788,2.5331202468863663,5.821399688720703,0.036495642050369294,0.039596001444803894,0.5251321463383718,-1.7,3.25,1.31,0.37,1.49,0.0046,0.031895642050369294
9891,1997-01-31,RTX,21.297709923664122,2.5331202468863663,6.128946304321289,0.03089076828257975,0.04737479515144989,0.4237704102630666,4.99,-1.82,-1.42,1.19,-0.02,0.0045000000000000005,0.02639076828257975
9892,1997-02-28,RTX,21.93877551020408,2.222295911029505,6.639049053192139,0.028486076940724508,0.045246613742081755,0.38578830104888295,-0.49,-2.59,5.67,0.67,3.47,0.0039000000000000003,0.024586076940724507
9893,1997-03-31,RTX,22.084548104956266,2.222295911029505,6.683160781860352,0.031094885548265394,0.04756392485628996,0.4270299960211932,-5.03,-0.43,3.39,0.5,1.66,0.0043,0.026794885548265396
9894,1997-04-30,RTX,22.048104956268222,2.222295911029505,6.672135353088379,0.0278651734458345,0.047819353079693205,0.3741251665742453,4.04,-5.7,0.07,3.26,-0.72,0.0043,0.023565173445834503
9895,1997-05-31,RTX,21.781842818428185,2.5122696099442776,7.119875907897949,0.02902686535432254,0.046826736703565554,0.3935842555103293,6.74,4.75,-4.13,-1.02,-2.96,0.0049,0.02412686535432254
9896,1997-06-30,RTX,22.493224932249323,2.5122696099442776,7.35240364074707,0.03505198371602978,0.04667431862723696,0.4948685875866172,4.1,1.19,1.58,0.56,0.66,0.0037,0.03135198371602978
9897,1997-07-31,RTX,22.91653020596206,2.5122696099442776,7.490818500518799,0.03348784226183216,0.046389247305528826,0.46818277209704817,7.33,-2.76,0.26,0.07,-2.58,0.0043,0.02918784226183216
9898,1997-08-31,RTX,20.015896528205126,2.517374721898506,6.941349029541016,0.03686826014179159,0.04337930557163092,0.5290631187120172,-4.15,7.61,1.18,-1.11,-0.04,0.0040999999999999995,0.03276826014179159
9899,1997-09-30,RTX,20.769230769230766,2.517374721898506,7.202552795410156,0.03017248718882635,0.05344300151419348,0.40705766272288857,5.35,2.49,0.37,-1.63,-0.91,0.0044,0.02577248718882635
9900,1997-10-31,RTX,17.948717948717945,2.517374721898506,6.224427223205566,0.027672729900573716,0.052219356883428936,0.3675236084662197,-3.8,-0.52,2.27,1.0,1.94,0.0042,0.023472729900573717
9901,1997-11-30,RTX,18.2328458540146,2.533748811661561,6.691625595092773,0.010557994590558903,0.06838989952390155,0.10493532309503473,2.98,-5.11,1.2,2.81,1.84,0.0039000000000000003,0.0066579945905589025
9902,1997-12-31,RTX,17.71581422384428,2.533748811661561,6.501870632171631,0.008993302664874572,0.06650007373701589,0.08596847931279816,1.32,-2.03,3.84,0.74,1.92,0.0048,0.004193302664874572
9903,1998-01-31,RTX,19.768856447688563,2.533748811661561,7.25530481338501,0.011235085599149208,0.06456238062302283,0.11689129416236077,0.15,-1.36,-1.63,0.87,-0.73,0.0043,0.006935085599149208
9904,1998-02-28,RTX,21.21425094061758,2.3848375817159075,8.003918647766113,0.01648918946775472,0.07054357257592488,0.18377686035029672,7.04,0.2,-0.85,-0.31,-2.54,0.0039000000000000003,0.012589189467754721
9905,1998-03-31,RTX,21.926840014251784,2.3848375817159075,8.272768020629883,0.01815194988456083,0.07246856108790685,0.20558209220004597,4.76,-0.65,1.39,-0.26,-0.37,0.0039000000000000003,0.01425194988456083
9906,1998-04-30,RTX,23.381828978622327,2.3848375817159075,8.821671485900879,0.02039740272893703,0.07249702779526354,0.2378526105617711,0.73,0.0,0.94,-1.69,-0.36,0.0043,0.016097402728937033
9907,1998-05-31,RTX,5.516431924882629,2.608693330485395,8.456038475036621,0.02606410057879922,0.07327054215921529,0.3221661460775864,-3.07,-2.95,3.44,1.1,2.61,0.004,0.02206410057879922
9908,1998-06-30,RTX,5.428403755868545,2.608693330485395,8.321104049682617,0.01701800298276378,0.07443462033607859,0.18766655267916832,3.18,-3.66,-1.96,-0.26,-2.97,0.0040999999999999995,0.012918002982763781
9909,1998-07-31,RTX,5.626467136150235,2.608693330485395,8.624713897705078,0.012966659107389533,0.0748279247229723,0.13175288739141067,-2.46,-5.27,-1.78,1.74,0.45,0.004,0.008966659107389533
9910,1998-08-31,RTX,4.132260820045558,2.6375160462130935,6.553840160369873,0.014438403220715601,0.07512672518441989,0.15137136176877708,-16.08,-5.17,3.53,3.37,5.91,0.0043,0.010138403220715601
9911,1998-09-30,RTX,4.352932801822324,2.6375160462130935,6.903825283050537,0.0005419970969538224,0.10306848764320124,-0.055826161099518434,6.15,-0.78,-3.42,-1.88,-2.99,0.0046,-0.0040580029030461776
9912,1998-10-31,RTX,5.424259681093394,2.6375160462130935,8.602968215942383,0.0018562820275628926,0.10368313558113064,-0.04147522702644868,7.13,-3.43,-2.23,0.93,0.31,0.0032,-0.0013437179724371075
9913,1998-11-30,RTX,5.9154249448123615,2.692856382412435,9.716497421264648,0.03368284697316141,0.11552641051301232,0.3821300992755239,6.1,0.75,-3.25,-0.86,-1.18,0.0031,0.03058284697316141
9914,1998-12-31,RTX,6.001655629139073,2.692856382412435,9.858134269714355,0.03821423138861568,0.11832930002606885,0.4520384147598051,6.16,-1.56,-4.19,-0.76,-3.39,0.0038,0.034414231388615685
9915,1999-01-31,RTX,6.591473509933775,2.692856382412435,10.826956748962402,0.04179206681219084,0.11677228290828932,0.5161996950440291,3.5,-0.75,-4.6,-2.77,-6.8,0.0034999999999999996,0.03829206681219084
9916,1999-02-28,RTX,24.52970297029703,2.5202946350846607,11.26258659362793,0.040325137812277305,0.11586399831809194,0.49228144474208735,-4.08,-5.22,1.92,-1.23,4.1,0.0034999999999999996,0.03682513781227731
9917,1999-03-31,RTX,26.81930693069307,2.5202946350846607,12.313828468322754,0.03507964496927127,0.11417212689394352,0.40713406635777183,3.45,-4.23,-2.74,-4.07,-1.42,0.0043,0.03077964496927127
9918,1999-04-30,RTX,28.68811881188119,2.5202946350846607,13.171875953674316,0.040058776227035346,0.11539752870096505,0.48847742830641927,4.33,4.52,2.46,-2.53,0.89,0.0037,0.036358776227035344
9919,1999-05-31,RTX,6.332908163265306,2.698481561822126,11.312898635864258,0.04033635755955936,0.11547050464060295,0.49312700826890854,-2.46,3.71,2.35,0.93,3.34,0.0034000000000000002,0.03693635755955936
9920,1999-06-30,RTX,7.346938775510203,2.698481561822126,13.124329566955566,0.0320292594236526,0.1250752704122874,0.33784852910277996,4.77,2.29,-3.19,1.13,-3.21,0.004,0.028029259423652596
9921,1999-07-31,RTX,6.804846938775509,2.698481561822126,12.155953407287598,0.04670242747200748,0.1291944241953686,0.5772341613077359,-3.49,2.57,-0.44,0.36,3.22,0.0038,0.04290242747200748
9922,1999-08-31,RTX,12.716346153846153,2.402823066958503,12.084720611572266,0.03751313278400614,0.1338257645430568,0.40943265498025805,-1.38,-1.73,-1.87,-0.24,0.64,0.0039000000000000003,0.03361313278400614
9923,1999-09-30,RTX,11.40625,2.402823066958503,10.839696884155273,0.05703391256586185,0.103237141550332,0.8439144556266156,-2.79,2.59,-3.49,-0.75,-1.23,0.0039000000000000003,0.05313391256586185
9924,1999-10-31,RTX,11.634615384615385,2.402823066958503,11.056717872619629,0.04399839982252269,0.11313846116871186,0.5701001169261377,6.12,-6.91,-3.37,-1.74,-1.19,0.0039000000000000003,0.04009839982252269
9925,1999-11-30,RTX,13.452380952380953,2.2251652991316817,10.362377166748047,0.025157132431812956,0.09354961562773251,0.28522128584993944,3.37,5.8,-6.12,-4.28,-1.74,0.0036,0.021557132431812957
9926,1999-12-31,RTX,15.476190476190476,2.2251652991316817,11.92132568359375,0.009137669819021746,0.09047827839918883,0.06647248668742334,7.72,5.39,-8.33,-7.6,-5.63,0.0044,0.004737669819021745
9927,2000-01-31,RTX,12.604166666666666,2.2251652991316817,9.709000587463379,0.020459852398507384,0.09929243068566346,0.20928822406262237,-4.74,4.42,-1.88,-6.29,4.72,0.0040999999999999995,0.016359852398507384
9928,2000-02-29,RTX,30.87121212121212,2.0566439660255007,9.377957344055176,-0.003194610769049283,0.11205934105126107,-0.1032567310852297,2.45,18.28,-9.59,-18.65,-0.48,0.0043,-0.007494610769049283
9929,2000-03-31,RTX,38.29545454545455,2.0566439660255007,11.633268356323242,-0.009388960776627792,0.11149339766266435,-0.16733538374204615,5.2,-15.32,8.13,11.79,-1.59,0.004699999999999999,-0.014088960776627791
9930,2000-04-30,RTX,37.689393939393945,2.0566439660255007,11.449158668518066,0.00287365187142218,0.13032156668956502,-0.05526795453991007,-6.4,-5.01,7.26,7.66,5.65,0.0046,-0.0017263481285778198
9931,2000-05-31,RTX,16.512978142076502,2.06767883019365,11.16069507598877,-0.004251994258817153,0.12866372590166147,-0.13078754242866186,-4.42,-3.81,4.75,4.13,1.37,0.005,-0.009251994258817153
9932,2000-06-30,RTX,16.08606557377049,2.06767883019365,10.872157096862793,0.005409433630666723,0.12161047168664803,-0.013453984232915439,4.64,9.92,-8.42,-8.31,-2.95,0.004,0.0014094336306667227
9933,2000-07-31,RTX,15.949453551912567,2.06767883019365,10.779829025268555,-0.0100883910485568,0.11153462771996914,-0.17160285853864055,-2.51,-1.03,8.31,5.83,2.94,0.0048,-0.014888391048556798
9934,2000-08-31,RTX,15.609375,2.1636942252867466,11.566317558288574,-0.004647336706644643,0.10972269108556894,-0.11320579603357517,7.03,-1.03,-1.39,-3.22,1.1,0.005,-0.009647336706644643
9935,2000-09-30,RTX,17.3125,2.1636942252867466,12.851466178894043,0.0019209289046887383,0.11197944987810063,-0.04289739663383463,-5.45,0.19,7.17,2.56,5.53,0.0051,-0.003179071095311262
9936,2000-10-31,RTX,17.453125,2.1636942252867466,12.932503700256348,0.019765589048876393,0.11079102213308571,0.18559276299316418,-2.76,-2.65,5.71,9.61,3.8,0.005600000000000001,0.014165589048876392
9937,2000-11-30,RTX,12.60008896797153,2.1669565217391304,13.161754608154297,0.018622652064585504,0.11085887183903174,0.16965123368860047,-10.72,-0.58,12.3,13.07,8.43,0.0051,0.013522652064585503
9938,2000-12-31,RTX,13.990213523131672,2.1669565217391304,14.6138334274292,0.025333052690646656,0.10787943468561803,0.27014819055121886,1.19,3.26,7.61,1.71,4.79,0.005,0.020333052690646655
9939,2001-01-31,RTX,13.341637010676157,2.1669565217391304,13.936347961425781,0.021989926879796413,0.10420904839826949,0.22585640349889147,3.13,5.48,-5.07,-4.69,-5.03,0.0054,0.016589926879796414
9940,2001-02-28,RTX,21.946478873239435,1.992343263176275,14.523161888122559,0.033591419795238796,0.08497442242515582,0.43540499723739945,-10.05,2.83,12.47,9.1,9.07,0.0038,0.029791419795238794
9941,2001-03-31,RTX,20.647887323943664,1.992343263176275,13.663816452026367,0.039941690896427275,0.08226018447358054,0.5486487467688264,-7.26,2.33,6.42,3.35,3.92,0.0042,0.03574169089642727
9942,2001-04-30,RTX,21.994366197183098,1.992343263176275,14.55486011505127,0.014969913387137814,0.05764658891761643,0.1745466564948126,7.94,-0.86,-4.67,-3.06,-3.2,0.0039000000000000003,0.011069913387137814
9943,2001-05-31,RTX,11.31929347826087,2.124964498721954,15.573904037475586,0.021723084467075254,0.058452015885826485,0.27126023286523226,0.72,3.6,3.36,0.25,1.91,0.0032,0.018523084467075252
9944,2001-06-30,RTX,9.953804347826088,2.124964498721954,13.695169448852539,0.029657182340467807,0.057964181464749284,0.3954242035499598,-1.94,6.57,-1.12,1.6,-1.51,0.0028000000000000004,0.026857182340467807
9945,2001-07-31,RTX,9.972826086956522,2.124964498721954,13.721332550048828,0.02175881110058626,0.07116919834605745,0.25965522083969317,-2.13,-2.82,5.21,7.42,3.06,0.003,0.018758811100586262
9946,2001-08-31,RTX,8.906250000000002,2.0813042946286555,12.826671600341797,0.022625689985279234,0.07082977271354894,0.27287107410379297,-6.46,2.72,2.31,4.05,6.56,0.0031,0.019525689985279236
9947,2001-09-30,RTX,6.0546875,2.0813042946286555,8.719883918762207,0.011112234285382022,0.0730970553569532,0.10896761529342913,-9.25,-5.73,1.45,4.99,3.22,0.0028000000000000004,0.008312234285382022
9948,2001-10-31,RTX,7.016927083333334,2.0813042946286555,10.105690002441406,-0.02482834364367496,0.11402795075555205,-0.321487229754153,2.46,5.27,-7.65,-2.98,-4.56,0.0022,-0.02702834364367496
9949,2001-11-30,RTX,7.5628140703517595,2.062928552346463,11.33375072479248,-0.012110082875486539,0.12572732392919697,-0.21858209077944502,7.54,-0.3,2.21,-3.73,-1.64,0.0017000000000000001,-0.013810082875486539
9950,2001-12-31,RTX,8.11934673366834,2.062928552346463,12.167769432067871,-0.003460500668489482,0.13140859160925686,-0.1388875524414721,1.6,5.16,0.84,0.34,-0.26,0.0015,-0.004960500668489482
9951,2002-01-31,RTX,8.634422110552764,2.062928552346463,12.939677238464355,-0.00652203820174609,0.1289210410471422,-0.16738003806518198,-1.44,1.26,3.44,4.69,2.86,0.0014000000000000002,-0.007922038201746091
9952,2002-02-28,RTX,19.046997389033944,1.9355324142089894,13.783540725708008,0.0026277881542022263,0.1297304412735391,-0.07151591835394011,-2.29,-0.36,2.16,8.07,5.11,0.0013,0.0013277881542022264
9953,2002-03-31,RTX,19.373368146214098,1.9355324142089894,14.019718170166016,0.004553493692208384,0.1305387290743316,-0.050927006674726494,4.24,4.25,1.06,-1.78,0.59,0.0013,0.003253493692208384
9954,2002-04-30,RTX,18.321148825065276,1.9355324142089894,13.258270263671875,0.010912279451761514,0.12900185506785536,0.026047021298128525,-5.2,6.72,3.88,4.56,5.37,0.0015,0.009412279451761514
9955,2002-05-31,RTX,8.852185089974293,2.004334032066172,13.057760238647461,0.0009518997063177695,0.12904248568888033,-0.0890829483162523,-1.38,-3.01,1.53,2.36,2.44,0.0014000000000000002,-0.00044810029368223066
9956,2002-06-30,RTX,8.72750642673522,2.004334032066172,12.87385082244873,-0.006142882694447183,0.12722792890371323,-0.16156153221270098,-7.21,3.89,-0.05,3.93,2.52,0.0013,-0.0074428826944471825
9957,2002-07-31,RTX,8.933161953727506,2.004334032066172,13.17721939086914,0.002736217474326554,0.12212709770075315,-0.05997141031888609,-8.18,-6.43,-3.85,3.79,-0.99,0.0015,0.0012362174743265541
9958,2002-08-31,RTX,7.498737373737374,1.985241478054959,11.304633140563965,0.004540744270193177,0.12227367822336252,-0.03965454209312569,0.5,-1.31,3.28,1.36,-1.46,0.0014000000000000002,0.003140744270193177
9959,2002-09-30,RTX,7.132575757575758,1.985241478054959,10.752634048461914,-0.0018680602028101438,0.12813637430360209,-0.11866199644007991,-10.35,3.08,1.45,3.28,-2.2,0.0014000000000000002,-0.0032680602028101443
9960,2002-10-31,RTX,7.786616161616162,1.985241478054959,11.73862361907959,0.020744121060130776,0.08276921277701878,0.2331166502487405,7.84,-4.31,-3.94,-3.39,0.77,0.0014000000000000002,0.019344121060130774
9961,2002-11-30,RTX,7.712345679012346,1.9364001810292042,11.937905311584473,0.015141842725932386,0.07442019164537532,0.16158556380056055,5.96,2.93,-1.26,-9.22,5.12,0.0012,0.013941842725932387
9962,2002-12-31,RTX,7.646913580246913,1.9364001810292042,11.836625099182129,0.006429748688675648,0.06653631779281843,0.05330579447723416,-5.76,0.61,2.14,6.3,-1.68,0.0011,0.005329748688675647
9963,2003-01-31,RTX,7.849382716049383,1.9364001810292042,12.150019645690918,-0.00040950914806263855,0.06313685676840956,-0.027214875720197207,-2.57,0.69,-0.81,-0.97,0.7,0.001,-0.0014095091480626385
9964,2003-02-28,RTX,13.25339366515837,2.1748373807757746,11.238505363464355,-0.003489679672481492,0.060589010426666014,-0.06102606565997715,-1.88,-0.94,-1.37,0.84,-0.61,0.0009,-0.004389679672481492
9965,2003-03-31,RTX,13.072398190045249,2.1748373807757746,11.0850248336792,-0.015176081221455659,0.059649664587794776,-0.1846430763248551,1.09,0.66,-1.94,1.86,-0.78,0.001,-0.016176081221455658
9966,2003-04-30,RTX,13.984162895927602,2.1748373807757746,11.85818099975586,-0.01774203218756365,0.05878946818687512,-0.20932612916084492,8.22,1.01,1.15,-4.67,1.07,0.001,-0.01874203218756365
9967,2003-05-31,RTX,7.583333333333333,2.0468334220329965,13.146438598632812,-0.007403661650280335,0.06256102250090669,-0.10560120106710369,6.05,4.82,0.39,-7.01,2.9,0.0009,-0.008303661650280335
9968,2003-06-30,RTX,7.87,2.0468334220329965,13.643396377563477,0.002909847679010341,0.07082790614127173,0.006791238188222248,1.42,1.66,0.11,0.5,-0.39,0.001,0.0019098476790103411
9969,2003-07-31,RTX,8.35888888888889,2.0468334220329965,14.49094009399414,0.007233681358769534,0.07127846116313627,0.05977586393752943,2.35,4.54,-1.24,-4.14,1.78,0.0007000000000000001,0.0065336813587695336
9970,2003-08-31,RTX,8.838105726872246,2.0670391061452515,15.511098861694336,0.01044671946638782,0.07293138716738558,0.09969635202668892,2.34,2.48,1.53,-2.25,2.14,0.0007000000000000001,0.009746719466387818
9971,2003-09-30,RTX,8.51101321585903,2.0670391061452515,14.93704605102539,0.02815568690881312,0.056461605378642254,0.3721010375857734,-1.24,0.54,0.17,1.01,0.35,0.0008,0.027355686908813123
9972,2003-10-31,RTX,9.327092511013216,2.0670391061452515,16.369277954101562,0.029140711234434707,0.055082701452119624,0.389152275033672,6.08,2.71,1.97,-1.35,1.55,0.0007000000000000001,0.028440711234434708
9973,2003-11-30,RTX,9.335511982570807,2.1595426011304735,16.632768630981445,0.029489632565552804,0.05552646540042551,0.39448017802491364,1.35,2.33,1.78,0.19,1.81,0.0007000000000000001,0.028789632565552805
9974,2003-12-31,RTX,10.323529411764707,2.1595426011304735,18.393089294433594,0.029416305704904566,0.05554506992861603,0.3932736268934136,4.29,-2.49,1.6,0.56,0.94,0.0008,0.028616305704904567
9975,2004-01-31,RTX,10.407407407407408,2.1595426011304735,18.542539596557617,0.03894284011469984,0.0581940773835513,0.5539133106196372,2.15,2.45,2.49,-3.66,3.38,0.0007000000000000001,0.03824284011469984
9976,2004-02-29,RTX,19.639658848614072,1.8990347655248996,17.942575454711914,0.037413562597438055,0.05878953626531155,0.5261324785704233,1.4,-0.92,0.88,2.16,-1.23,0.0006,0.03681356259743805
9977,2004-03-31,RTX,18.400852878464818,1.8990347655248996,16.810819625854492,0.04096902401280216,0.05230395598580081,0.596526840040674,-1.32,2.1,0.27,1.56,-0.98,0.0009,0.040069024012802164
9978,2004-04-30,RTX,18.39232409381663,1.8990347655248996,16.80303382873535,0.03685070013249723,0.058566769172395346,0.5165342322715267,-1.83,-2.02,-3.07,3.47,-2.81,0.0008,0.036050700132497226
9979,2004-05-31,RTX,8.868972746331238,1.9968167246128143,16.552051544189453,0.03099978776308615,0.05848856615026597,0.4169992707213104,1.17,-0.38,-0.25,-1.18,0.03,0.0006,0.03039978776308615
9980,2004-06-30,RTX,9.58909853249476,1.9968167246128143,17.896011352539062,0.020701834112672818,0.054305383386009765,0.25905213187629483,1.86,2.56,1.18,1.2,-0.39,0.0008,0.01990183411267282
9981,2004-07-31,RTX,9.800838574423482,1.9968167246128143,18.291175842285156,0.02431802259247585,0.056929009927691676,0.3116976782972456,-4.06,-2.96,3.24,5.32,-1.66,0.001,0.02331802259247585
9982,2004-08-31,RTX,9.153021442495126,1.9551444987931734,18.441417694091797,0.020981354338883106,0.055671405617150685,0.26224908278145787,0.08,-1.14,0.97,1.23,-1.47,0.0011,0.019881354338883106
9983,2004-09-30,RTX,9.101364522417153,1.9551444987931734,18.33733367919922,0.01579919880651956,0.05350525148495485,0.18891755242654495,1.6,3.27,0.0,-1.49,-1.88,0.0011,0.01469919880651956
9984,2004-10-31,RTX,9.046783625730994,1.9551444987931734,18.227359771728516,0.01841295956923303,0.05141633929172643,0.22764123619612242,1.43,0.19,-0.22,-0.52,0.49,0.0011,0.017312959569233028
9985,2004-11-30,RTX,9.311068702290076,1.8745284932062463,19.23120880126953,0.009922808255677734,0.0455362589211388,0.11351031015765622,4.54,4.11,1.41,-0.58,-0.22,0.0015,0.008422808255677735
9986,2004-12-31,RTX,9.861641221374045,1.8745284932062463,20.368370056152344,0.013170899097788189,0.04736986911425704,0.15622415172949844,3.43,-0.05,-0.22,-1.16,0.46,0.0016,0.011570899097788188
9987,2005-01-31,RTX,9.606870229007633,1.8745284932062463,19.842164993286133,0.009278944011178467,0.040482289893985064,0.10739255000064296,-2.76,-1.17,2.06,2.74,-1.46,0.0016,0.007678944011178467
9988,2005-02-28,RTX,18.094202898550726,1.7930468303826386,19.769142150878906,0.006448962966521245,0.041737802695620614,0.07008885648920438,1.89,-0.31,1.54,1.43,-0.05,0.0016,0.004848962966521245
9989,2005-03-31,RTX,18.416666666666668,1.7930468303826386,20.12145233154297,0.008838621975788857,0.04010296692583456,0.10180069749615095,-1.97,-1.42,2.04,0.46,1.29,0.0021,0.006738621975788858
9990,2005-04-30,RTX,18.42753623188406,1.7930468303826386,20.133331298828125,0.015580102924939887,0.03310348955143279,0.19693463967674907,-2.61,-3.98,0.07,0.97,-0.94,0.0021,0.013480102924939888
9991,2005-05-31,RTX,9.735401459854014,1.7921476782355328,21.20817756652832,0.015667895036915996,0.03305844043064306,0.19819620099779467,3.65,2.78,-0.64,-1.0,0.3,0.0024,0.013267895036915996
9992,2005-06-30,RTX,9.370437956204379,1.7921476782355328,20.41312599182129,0.02136148951772977,0.03319159902313559,0.28130204947152815,0.57,3.28,2.83,0.96,-0.51,0.0023,0.01906148951772977
9993,2005-07-31,RTX,9.251824817518248,1.7921476782355328,20.154726028442383,0.011471161350458345,0.03137424572158014,0.14065227103944045,3.92,2.81,-0.79,-1.18,-0.82,0.0024,0.009071161350458346
9994,2005-08-31,RTX,17.36111111111111,1.795440196422308,19.96181297302246,0.008576188950811933,0.03190451029082804,0.10188247066375644,-1.22,-0.89,1.32,-2.05,0.37,0.003,0.005576188950811933
9995,2005-09-30,RTX,18.000000000000004,1.795440196422308,20.696413040161133,0.0070940637915984,0.03233310481774023,0.08244459857431474,0.49,-0.34,0.71,0.27,-0.6,0.0029,0.0041940637915984
9996,2005-10-31,RTX,17.805555555555557,1.795440196422308,20.47283363342285,0.010631089077503514,0.03312483160952158,0.12864898475605058,-2.02,-1.45,0.42,-0.93,-1.29,0.0027,0.007931089077503513
9997,2005-11-30,RTX,17.88704318936877,1.8087934902722433,21.58379364013672,0.010230627302119136,0.033372259121331016,0.12319249138743449,3.61,0.84,-1.16,-0.76,-1.13,0.0031,0.007130627302119136
9998,2005-12-31,RTX,18.574750830564785,1.8087934902722433,22.41362953186035,0.010163238463615701,0.033274147339123795,0.12233161540588555,-0.25,-0.2,0.2,0.22,0.23,0.0032,0.0069632384636157015
9999,2006-01-31,RTX,19.39202657807309,1.8087934902722433,23.39980697631836,0.008439583577418289,0.03096235538344283,0.10041350731892407,3.04,5.75,1.08,-0.65,-0.45,0.0034999999999999996,0.004939583577418289
10000,2006-02-28,RTX,18.75,1.6571125890177152,23.541011810302734,0.01425903598185326,0.030493985698211202,0.17929706683902702,-0.3,-0.42,-0.34,-0.51,1.91,0.0034000000000000002,0.01085903598185326
10001,2006-03-31,RTX,18.580128205128204,1.6571125890177152,23.327735900878906,0.015068588449805687,0.030100858562776587,0.19079581858619687,1.46,3.39,0.6,0.06,-0.4,0.0037,0.011368588449805686
10002,2006-04-30,RTX,20.131410256410255,1.6571125890177152,25.275400161743164,0.012828507024733593,0.030867846153397712,0.15934652809875338,0.73,-0.84,2.34,1.8,0.01,0.0036,0.009228507024733594
10003,2006-05-31,RTX,19.356037151702786,1.759875164458587,25.261402130126953,0.019736922932168294,0.03662067780685307,0.2554007971454946,-3.57,-2.85,2.41,1.15,1.46,0.0043,0.015436922932168294
10004,2006-06-30,RTX,19.63467492260062,1.759875164458587,25.625041961669922,0.015241903782549063,0.03540515939626206,0.19111611786934546,-0.35,-0.24,0.85,1.32,-0.07,0.004,0.011241903782549063
10005,2006-07-31,RTX,19.25386996904025,1.759875164458587,25.1280574798584,0.019565491239421456,0.031311825829627916,0.2553217950027269,-0.78,-3.63,2.6,1.63,0.9,0.004,0.015565491239421456
10006,2006-08-31,RTX,18.608308605341247,1.6972570761599066,25.448671340942383,0.019004160854700313,0.03199495204674219,0.24675758154180016,2.03,0.44,-2.06,-1.86,2.09,0.0042,0.014804160854700314
10007,2006-09-30,RTX,18.798219584569733,1.6972570761599066,25.708383560180664,0.020865061018978642,0.030809261232214134,0.2748677374813189,1.84,-1.46,0.08,0.82,0.6,0.0040999999999999995,0.016765061018978643
10008,2006-10-31,RTX,19.501483679525222,1.6972570761599066,26.670175552368164,0.018648816611948903,0.03051389313688357,0.24216614300718997,3.23,1.98,-0.31,-0.12,0.28,0.0040999999999999995,0.014548816611948904
10009,2006-11-30,RTX,18.177464788732397,1.6273525721455457,26.29344367980957,0.022666684812445475,0.02943868718769402,0.3027105104213743,1.71,0.71,0.14,0.15,-0.8,0.0042,0.018466684812445476
10010,2006-12-31,RTX,17.611267605633806,1.6273525721455457,25.474449157714844,0.016967462390814952,0.029385274906313395,0.21820307023853758,0.87,-0.82,2.73,-0.72,2.06,0.004,0.012967462390814952
10011,2007-01-31,RTX,19.16056338028169,1.6273525721455457,27.71548080444336,0.011167844383786346,0.03154874184243074,0.13656064143933588,1.4,0.07,-0.68,0.26,0.38,0.0044,0.006767844383786346
10012,2007-02-28,RTX,17.692722371967655,1.6770538243626063,26.85161590576172,0.014832238887952607,0.037668861141488055,0.18443202683221505,-1.96,1.29,-0.14,-0.51,-0.71,0.0038,0.011032238887952607
10013,2007-03-31,RTX,17.52021563342318,1.6770538243626063,26.589826583862305,0.011731948615548382,0.039922366557858545,0.14063134253261356,0.68,0.2,-0.97,0.64,-0.65,0.0043,0.007431948615548382
10014,2007-04-30,RTX,18.09433962264151,1.6770538243626063,27.46114158630371,0.011674471829457106,0.03995550469953096,0.13983743200987164,3.49,-2.04,-1.45,1.15,1.03,0.0044,0.007274471829457106
10015,2007-05-31,RTX,18.713527851458885,1.6257745414577178,28.972265243530273,0.007447586962965667,0.03388988938045934,0.08647702550992187,3.24,0.4,-0.65,1.58,-1.37,0.0040999999999999995,0.0033475869629656678
