gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
006066,12490,2019-12-31,2020-06-30,2020-08-31,11.330,0.191,11.860,16.246,16.354,13.997,13.997,1.455,7.262,0.731,0.104,0.205,0.117,0.557,0.093,0.192,0.101,0.386,0.097,0.072,0.412,0.122,0.412,0.364,0.139,0.276,0.252,0.746,0.885,0.748,0.033,0.028,0.087,0.045,0.559,0.458,4.515,0.157,0.287,0.444,0.407,0.398,0.113,0.843,8.982,2.781,0.869,0.789,6.673,5.104,4.589,0.304,0.977,1.023,75.397,19.142,0.496,3.476,7.528,0.958,3.806,85.236,0.084,0.021,0.000,-0.047,5.344,,5.29%,IBM,45920010
006066,12490,2019-12-31,2020-06-30,2020-09-30,11.180,0.191,11.860,16.030,16.137,13.810,13.810,1.435,7.166,0.731,0.104,0.205,0.117,0.557,0.093,0.192,0.101,0.386,0.097,0.072,0.412,0.122,0.412,0.364,0.139,0.276,0.252,0.746,0.885,0.748,0.033,0.028,0.087,0.045,0.559,0.458,4.515,0.157,0.287,0.444,0.407,0.398,0.113,0.843,8.982,2.781,0.869,0.789,6.673,5.104,4.589,0.304,0.977,1.023,75.397,19.142,0.496,3.476,7.528,0.958,3.806,85.236,0.084,0.021,0.000,-0.047,5.273,,5.36%,IBM,45920010
006066,12490,2019-12-31,2020-06-30,2020-10-31,10.265,0.191,11.860,14.711,14.809,12.674,12.674,1.318,6.580,0.731,0.104,0.205,0.117,0.557,0.093,0.192,0.101,0.386,0.097,0.072,0.412,0.122,0.412,0.364,0.139,0.276,0.252,0.746,0.885,0.748,0.033,0.028,0.087,0.045,0.559,0.458,4.515,0.157,0.287,0.444,0.407,0.398,0.113,0.843,8.982,2.781,0.869,0.789,6.673,5.104,4.589,0.304,0.977,1.023,75.397,19.142,0.496,3.476,7.528,0.958,3.806,85.236,0.084,0.021,0.000,-0.047,4.841,,5.84%,IBM,45920010
006066,12490,2019-12-31,2020-09-30,2020-11-30,11.751,0.196,11.330,16.783,16.897,13.989,13.989,1.467,6.971,0.731,0.105,0.209,0.121,0.561,0.098,0.194,0.103,0.374,0.101,0.072,0.399,0.121,0.399,0.579,0.169,0.274,0.262,0.736,0.880,0.738,0.031,0.026,0.096,0.046,0.533,0.452,4.425,0.163,0.292,0.438,0.405,0.408,0.113,0.841,9.049,2.646,0.865,0.782,6.426,5.387,5.020,0.330,0.968,1.015,72.657,18.222,0.489,3.582,7.459,0.951,3.633,128.256,0.084,0.021,0.000,-0.052,5.190,,5.28%,IBM,45920010
006066,12490,2019-12-31,2020-09-30,2020-12-31,11.975,0.196,11.330,17.103,17.220,14.256,14.256,1.495,7.105,0.731,0.105,0.209,0.121,0.561,0.098,0.194,0.103,0.374,0.101,0.072,0.399,0.121,0.399,0.579,0.169,0.274,0.262,0.736,0.880,0.738,0.031,0.026,0.096,0.046,0.533,0.452,4.425,0.163,0.292,0.438,0.405,0.408,0.113,0.841,9.049,2.646,0.865,0.782,6.426,5.387,5.020,0.330,0.968,1.015,72.657,18.222,0.489,3.582,7.459,0.951,3.633,128.256,0.084,0.021,0.000,-0.052,5.289,,5.18%,IBM,45920010
006066,12490,2019-12-31,2020-09-30,2021-01-31,11.331,0.196,11.330,16.183,16.294,13.489,13.489,1.415,6.722,0.731,0.105,0.209,0.121,0.561,0.098,0.194,0.103,0.374,0.101,0.072,0.399,0.121,0.399,0.579,0.169,0.274,0.262,0.736,0.880,0.738,0.031,0.026,0.096,0.046,0.533,0.452,4.425,0.163,0.292,0.438,0.405,0.408,0.113,0.841,9.049,2.646,0.865,0.782,6.426,5.387,5.020,0.330,0.968,1.015,72.657,18.222,0.489,3.582,7.459,0.951,3.633,128.256,0.084,0.021,0.000,-0.052,5.004,,5.47%,IBM,45920010
006066,12490,2020-12-31,2020-12-31,2021-02-28,12.867,0.232,11.625,18.878,19.029,19.401,19.090,1.444,5.840,1.054,0.075,0.209,0.118,0.565,0.063,0.165,0.100,0.211,0.099,-0.187,0.266,0.086,0.266,0.584,0.162,0.267,0.262,0.736,0.845,0.738,0.030,0.026,0.106,0.047,0.491,0.426,4.321,0.128,0.295,0.428,0.386,0.456,0.135,0.856,9.184,2.222,0.867,0.776,6.566,4.152,4.979,0.358,0.936,0.982,71.725,18.522,0.478,3.383,6.578,0.936,3.574,,0.086,0.021,0.000,-0.082,4.077,2.422,5.48%,IBM,45920010
006066,12490,2020-12-31,2020-12-31,2021-03-31,14.417,0.232,11.625,21.152,21.322,21.739,21.390,1.617,6.544,1.054,0.075,0.209,0.118,0.565,0.063,0.165,0.100,0.211,0.099,-0.187,0.266,0.086,0.266,0.584,0.162,0.267,0.262,0.736,0.845,0.738,0.030,0.026,0.106,0.047,0.491,0.426,4.321,0.128,0.295,0.428,0.386,0.456,0.135,0.856,9.184,2.222,0.867,0.776,6.566,4.152,4.979,0.358,0.936,0.982,71.725,18.522,0.478,3.383,6.578,0.936,3.574,,0.086,0.021,0.000,-0.082,4.568,2.714,4.89%,IBM,45920010
006066,12490,2020-12-31,2020-12-31,2021-04-30,15.349,0.232,11.625,22.521,22.701,23.145,22.774,1.722,6.967,1.054,0.075,0.209,0.118,0.565,0.063,0.165,0.100,0.211,0.099,-0.187,0.266,0.086,0.266,0.584,0.162,0.267,0.262,0.736,0.845,0.738,0.030,0.026,0.106,0.047,0.491,0.426,4.321,0.128,0.295,0.428,0.386,0.456,0.135,0.856,9.184,2.222,0.867,0.776,6.566,4.152,4.979,0.358,0.936,0.982,71.725,18.522,0.478,3.383,6.578,0.936,3.574,,0.086,0.021,0.000,-0.082,4.863,2.890,4.60%,IBM,45920010
006066,12490,2020-12-31,2021-03-31,2021-05-31,15.001,0.180,11.313,22.925,23.109,27.275,24.037,1.855,6.893,1.230,0.068,0.228,0.131,0.588,0.071,0.173,0.102,0.215,0.101,-0.187,0.230,0.080,0.230,0.612,0.168,0.266,0.266,0.732,0.851,0.733,0.029,0.025,0.105,0.049,0.485,0.437,4.235,0.139,0.289,0.436,0.414,0.488,0.135,0.867,9.144,2.583,0.863,0.773,6.313,3.809,5.390,0.363,0.952,1.001,64.888,15.231,0.452,3.734,6.432,0.880,3.307,1786.74,0.091,0.021,0.000,-0.091,6.005,5.493,4.56%,IBM,45920010
006066,12490,2020-12-31,2021-03-31,2021-06-30,15.299,0.180,11.313,23.380,23.568,27.816,24.513,1.892,7.029,1.230,0.068,0.228,0.131,0.588,0.071,0.173,0.102,0.215,0.101,-0.187,0.230,0.080,0.230,0.612,0.168,0.266,0.266,0.732,0.851,0.733,0.029,0.025,0.105,0.049,0.485,0.437,4.235,0.139,0.289,0.436,0.414,0.488,0.135,0.867,9.144,2.583,0.863,0.773,6.313,3.809,5.390,0.363,0.952,1.001,64.888,15.231,0.452,3.734,6.432,0.880,3.307,1786.74,0.091,0.021,0.000,-0.091,6.124,5.602,4.48%,IBM,45920010
006066,12490,2020-12-31,2021-03-31,2021-07-31,14.757,0.180,11.313,22.482,22.662,26.748,23.572,1.825,6.780,1.230,0.068,0.228,0.131,0.588,0.071,0.173,0.102,0.215,0.101,-0.187,0.230,0.080,0.230,0.612,0.168,0.266,0.266,0.732,0.851,0.733,0.029,0.025,0.105,0.049,0.485,0.437,4.235,0.139,0.289,0.436,0.414,0.488,0.135,0.867,9.144,2.583,0.863,0.773,6.313,3.809,5.390,0.363,0.952,1.001,64.888,15.231,0.452,3.734,6.432,0.880,3.307,1786.74,0.091,0.021,0.000,-0.091,5.907,5.387,4.65%,IBM,45920010
006066,12490,2020-12-31,2021-06-30,2021-08-31,15.390,0.167,11.910,22.820,22.969,30.246,23.706,1.925,7.113,1.396,0.064,0.234,0.131,0.610,0.065,0.183,0.100,0.187,0.098,-0.187,0.199,0.072,0.199,0.591,0.163,0.263,0.276,0.723,0.834,0.724,0.029,0.025,0.095,0.052,0.491,0.426,4.211,0.134,0.290,0.429,0.405,0.468,0.135,0.861,9.098,2.464,0.859,0.764,6.107,3.564,5.260,0.328,0.903,0.952,63.373,13.713,0.432,3.702,5.888,0.846,3.069,,0.098,0.021,0.000,-0.089,5.733,,4.67%,IBM,45920010
006066,12490,2020-12-31,2021-06-30,2021-09-30,15.236,0.167,11.910,22.590,22.738,29.942,23.468,1.906,7.042,1.396,0.064,0.234,0.131,0.610,0.065,0.183,0.100,0.187,0.098,-0.187,0.199,0.072,0.199,0.591,0.163,0.263,0.276,0.723,0.834,0.724,0.029,0.025,0.095,0.052,0.491,0.426,4.211,0.134,0.290,0.429,0.405,0.468,0.135,0.861,9.098,2.464,0.859,0.764,6.107,3.564,5.260,0.328,0.903,0.952,63.373,13.713,0.432,3.702,5.888,0.846,3.069,,0.098,0.021,0.000,-0.089,5.675,,4.72%,IBM,45920010
006066,12490,2020-12-31,2021-06-30,2021-10-31,13.719,0.167,11.910,20.341,20.475,26.961,21.132,1.716,6.341,1.396,0.064,0.234,0.131,0.610,0.065,0.183,0.100,0.187,0.098,-0.187,0.199,0.072,0.199,0.591,0.163,0.263,0.276,0.723,0.834,0.724,0.029,0.025,0.095,0.052,0.491,0.426,4.211,0.134,0.290,0.429,0.405,0.468,0.135,0.861,9.098,2.464,0.859,0.764,6.107,3.564,5.260,0.328,0.903,0.952,63.373,13.713,0.432,3.702,5.888,0.846,3.069,,0.098,0.021,0.000,-0.089,5.110,,5.24%,IBM,45920010
006066,12490,2020-12-31,2021-09-30,2021-11-30,13.538,0.178,12.894,21.330,21.486,30.026,22.178,1.721,6.518,1.664,0.058,0.233,0.123,0.632,0.053,0.186,0.094,0.155,0.087,-0.187,0.165,0.065,0.165,0.600,0.149,0.259,0.286,0.712,0.818,0.714,0.030,0.026,0.083,0.055,0.503,0.414,4.329,0.129,0.292,0.422,0.382,0.433,0.135,0.858,9.111,2.343,0.854,0.754,5.907,3.212,4.715,0.283,0.850,0.900,59.640,12.206,0.410,3.620,5.121,0.810,2.833,,0.106,0.021,0.000,-0.084,4.724,,5.60%,IBM,45920010
006066,12490,2020-12-31,2021-09-30,2021-12-31,15.452,0.178,12.894,24.346,24.525,34.272,25.314,1.964,7.440,1.664,0.058,0.233,0.123,0.632,0.053,0.186,0.094,0.155,0.087,-0.187,0.165,0.065,0.165,0.600,0.149,0.259,0.286,0.712,0.818,0.714,0.030,0.026,0.083,0.055,0.503,0.414,4.329,0.129,0.292,0.422,0.382,0.433,0.135,0.858,9.111,2.343,0.854,0.754,5.907,3.212,4.715,0.283,0.850,0.900,59.640,12.206,0.410,3.620,5.121,0.810,2.833,,0.106,0.021,0.000,-0.084,5.393,,4.91%,IBM,45920010
006066,12490,2020-12-31,2021-09-30,2022-01-31,15.442,0.178,12.894,24.330,24.508,34.249,25.297,1.963,7.435,1.664,0.058,0.233,0.123,0.632,0.053,0.186,0.094,0.155,0.087,-0.187,0.165,0.065,0.165,0.600,0.149,0.259,0.286,0.712,0.818,0.714,0.030,0.026,0.083,0.055,0.503,0.414,4.329,0.129,0.292,0.422,0.382,0.433,0.135,0.858,9.111,2.343,0.854,0.754,5.907,3.212,4.715,0.283,0.850,0.900,59.640,12.206,0.410,3.620,5.121,0.810,2.833,,0.106,0.021,0.000,-0.084,5.389,,4.91%,IBM,45920010
006066,12490,2021-12-31,2021-12-31,2022-02-28,16.096,0.190,13.384,23.469,23.696,23.514,19.293,1.916,8.586,1.246,0.082,0.228,0.117,0.647,0.084,0.194,0.091,0.193,0.083,0.026,0.239,0.074,0.239,0.710,0.145,0.281,0.285,0.714,0.831,0.715,0.029,0.025,0.074,0.056,0.550,0.418,4.213,0.141,0.298,0.419,0.389,0.381,0.113,0.839,12.674,2.073,0.856,0.758,5.979,4.040,4.319,0.249,0.830,0.879,64.427,11.606,0.398,3.233,4.524,0.864,3.034,,0.113,0.025,0.000,-0.056,4.807,,5.35%,IBM,45920010
006066,12490,2021-12-31,2021-12-31,2022-03-31,17.130,0.190,13.384,24.908,25.149,24.956,20.476,2.039,9.138,1.246,0.082,0.228,0.117,0.647,0.084,0.194,0.091,0.193,0.083,0.026,0.239,0.074,0.239,0.710,0.145,0.281,0.285,0.714,0.831,0.715,0.029,0.025,0.074,0.056,0.550,0.418,4.213,0.141,0.298,0.419,0.389,0.381,0.113,0.839,12.674,2.073,0.856,0.758,5.979,4.040,4.319,0.249,0.830,0.879,64.427,11.606,0.398,3.233,4.524,0.864,3.034,,0.113,0.025,0.000,-0.056,5.116,,5.05%,IBM,45920010
006066,12490,2021-12-31,2021-12-31,2022-04-30,17.419,0.190,13.384,25.328,25.573,25.376,20.820,2.073,9.292,1.246,0.082,0.228,0.117,0.647,0.084,0.194,0.091,0.193,0.083,0.026,0.239,0.074,0.239,0.710,0.145,0.281,0.285,0.714,0.831,0.715,0.029,0.025,0.074,0.056,0.550,0.418,4.213,0.141,0.298,0.419,0.389,0.381,0.113,0.839,12.674,2.073,0.856,0.758,5.979,4.040,4.319,0.249,0.830,0.879,64.427,11.606,0.398,3.233,4.524,0.864,3.034,,0.113,0.025,0.000,-0.056,5.202,,4.96%,IBM,45920010
006066,12490,2021-12-31,2022-03-31,2022-05-31,17.672,0.163,13.933,24.749,24.971,25.290,22.761,2.140,11.220,1.184,0.085,0.223,0.120,0.634,0.089,0.178,0.091,0.225,0.088,0.026,0.235,0.089,0.235,0.881,0.161,0.266,0.292,0.706,0.824,0.707,0.031,0.027,0.077,0.059,0.514,0.416,4.452,0.143,0.296,0.419,0.371,0.318,0.113,0.834,10.579,2.305,0.852,0.751,5.769,4.193,4.494,0.259,0.817,0.868,60.363,11.998,0.420,3.735,5.372,0.831,2.843,,0.112,0.025,0.000,-0.044,6.555,,4.75%,IBM,45920010
006066,12490,2021-12-31,2022-03-31,2022-06-30,17.971,0.163,13.933,25.168,25.394,25.718,23.146,2.176,11.410,1.184,0.085,0.223,0.120,0.634,0.089,0.178,0.091,0.225,0.088,0.026,0.235,0.089,0.235,0.881,0.161,0.266,0.292,0.706,0.824,0.707,0.031,0.027,0.077,0.059,0.514,0.416,4.452,0.143,0.296,0.419,0.371,0.318,0.113,0.834,10.579,2.305,0.852,0.751,5.769,4.193,4.494,0.259,0.817,0.868,60.363,11.998,0.420,3.735,5.372,0.831,2.843,,0.112,0.025,0.000,-0.044,6.666,,4.67%,IBM,45920010
006066,12490,2021-12-31,2022-03-31,2022-07-31,16.647,0.163,13.933,23.314,23.523,23.823,21.441,2.016,10.569,1.184,0.085,0.223,0.120,0.634,0.089,0.178,0.091,0.225,0.088,0.026,0.235,0.089,0.235,0.881,0.161,0.266,0.292,0.706,0.824,0.707,0.031,0.027,0.077,0.059,0.514,0.416,4.452,0.143,0.296,0.419,0.371,0.318,0.113,0.834,10.579,2.305,0.852,0.751,5.769,4.193,4.494,0.259,0.817,0.868,60.363,11.998,0.420,3.735,5.372,0.831,2.843,,0.112,0.025,0.000,-0.044,6.175,,5.05%,IBM,45920010
006066,12490,2021-12-31,2022-06-30,2022-08-31,17.122,0.152,13.814,21.057,21.267,20.718,20.852,1.944,11.807,1.050,0.094,0.217,0.123,0.620,0.101,0.169,0.093,0.261,0.094,0.026,0.274,0.100,0.274,1.120,0.177,0.275,0.292,0.707,0.825,0.708,0.032,0.028,0.080,0.059,0.511,0.419,4.353,0.143,0.296,0.422,0.382,0.290,0.113,0.834,11.690,2.309,0.851,0.751,5.743,4.632,4.750,0.268,0.825,0.877,59.153,12.973,0.445,3.935,5.879,0.875,2.999,,0.110,0.025,0.000,-0.031,5.977,,5.14%,IBM,45920010
006066,12490,2021-12-31,2022-06-30,2022-09-30,15.837,0.152,13.814,19.477,19.671,19.163,19.287,1.798,10.921,1.050,0.094,0.217,0.123,0.620,0.101,0.169,0.093,0.261,0.094,0.026,0.274,0.100,0.274,1.120,0.177,0.275,0.292,0.707,0.825,0.708,0.032,0.028,0.080,0.059,0.511,0.419,4.353,0.143,0.296,0.422,0.382,0.290,0.113,0.834,11.690,2.309,0.851,0.751,5.743,4.632,4.750,0.268,0.825,0.877,59.153,12.973,0.445,3.935,5.879,0.875,2.999,,0.110,0.025,0.000,-0.031,5.529,,5.56%,IBM,45920010
006066,12490,2021-12-31,2022-06-30,2022-10-31,18.453,0.152,13.814,22.670,22.896,22.305,22.450,2.095,12.725,1.050,0.094,0.217,0.123,0.620,0.101,0.169,0.093,0.261,0.094,0.026,0.274,0.100,0.274,1.120,0.177,0.275,0.292,0.707,0.825,0.708,0.032,0.028,0.080,0.059,0.511,0.419,4.353,0.143,0.296,0.422,0.382,0.290,0.113,0.834,11.690,2.309,0.851,0.751,5.743,4.632,4.750,0.268,0.825,0.877,59.153,12.973,0.445,3.935,5.879,0.875,2.999,,0.110,0.025,0.000,-0.031,6.442,,4.77%,IBM,45920010
006066,12490,2021-12-31,2022-09-30,2022-11-30,21.442,0.187,13.689,23.900,24.055,98.609,107.899,2.224,14.935,4.312,0.023,0.209,0.125,0.608,0.011,0.087,0.094,0.066,0.100,0.026,0.069,0.042,0.069,1.350,0.192,0.284,0.289,0.709,0.822,0.710,0.033,0.028,0.086,0.059,0.502,0.424,4.351,0.137,0.295,0.431,0.389,0.277,0.113,0.846,13.124,2.332,0.850,0.752,5.694,1.885,4.883,0.291,0.853,0.906,58.188,13.747,0.467,4.100,6.334,0.905,3.127,,0.109,0.025,0.000,-0.058,6.706,,4.43%,IBM,45920010
006066,12490,2021-12-31,2022-09-30,2022-12-31,20.289,0.187,13.689,22.615,22.761,93.305,102.094,2.104,14.132,4.312,0.023,0.209,0.125,0.608,0.011,0.087,0.094,0.066,0.100,0.026,0.069,0.042,0.069,1.350,0.192,0.284,0.289,0.709,0.822,0.710,0.033,0.028,0.086,0.059,0.502,0.424,4.351,0.137,0.295,0.431,0.389,0.277,0.113,0.846,13.124,2.332,0.850,0.752,5.694,1.885,4.883,0.291,0.853,0.906,58.188,13.747,0.467,4.100,6.334,0.905,3.127,,0.109,0.025,0.000,-0.058,6.345,,4.68%,IBM,45920010
006066,12490,2021-12-31,2022-09-30,2023-01-31,19.402,0.187,13.689,21.626,21.766,89.225,97.630,2.012,13.514,4.312,0.023,0.209,0.125,0.608,0.011,0.087,0.094,0.066,0.100,0.026,0.069,0.042,0.069,1.350,0.192,0.284,0.289,0.709,0.822,0.710,0.033,0.028,0.086,0.059,0.502,0.424,4.351,0.137,0.295,0.431,0.389,0.277,0.113,0.846,13.124,2.332,0.850,0.752,5.694,1.885,4.883,0.291,0.853,0.906,58.188,13.747,0.467,4.100,6.334,0.905,3.127,,0.109,0.025,0.000,-0.058,6.068,,4.90%,IBM,45920010
006066,12490,2022-12-31,2022-12-31,2023-02-28,19.384,0.190,14.331,19.212,19.385,66.308,71.833,1.931,11.202,3.336,0.029,0.209,0.130,0.608,0.019,0.108,0.098,0.076,0.105,-0.552,0.087,0.047,0.087,1.477,0.208,0.289,0.312,0.687,0.767,0.688,0.033,0.029,0.084,0.053,0.536,0.424,4.261,0.104,0.299,0.460,0.402,0.331,0.099,0.871,12.813,1.996,0.827,0.726,4.795,2.138,5.024,0.281,0.875,0.924,59.122,14.843,0.467,3.801,5.910,0.860,2.758,,0.108,0.022,0.000,-0.067,4.824,,5.10%,IBM,45920010
006066,12490,2022-12-31,2022-12-31,2023-03-31,19.718,0.190,14.331,19.478,19.654,67.226,72.828,1.965,11.394,3.336,0.029,0.209,0.130,0.608,0.019,0.108,0.098,0.076,0.105,-0.552,0.087,0.047,0.087,1.477,0.208,0.289,0.312,0.687,0.767,0.688,0.033,0.029,0.084,0.053,0.536,0.424,4.261,0.104,0.299,0.460,0.402,0.331,0.099,0.871,12.813,1.996,0.827,0.726,4.795,2.138,5.024,0.281,0.875,0.924,59.122,14.843,0.467,3.801,5.910,0.860,2.758,,0.108,0.022,0.000,-0.067,4.906,,5.03%,IBM,45920010
006066,12490,2022-12-31,2022-12-31,2023-04-30,19.033,0.190,14.331,18.783,18.952,64.826,70.228,1.896,10.999,3.336,0.029,0.209,0.130,0.608,0.019,0.108,0.098,0.076,0.105,-0.552,0.087,0.047,0.087,1.477,0.208,0.289,0.312,0.687,0.767,0.688,0.033,0.029,0.084,0.053,0.536,0.424,4.261,0.104,0.299,0.460,0.402,0.331,0.099,0.871,12.813,1.996,0.827,0.726,4.795,2.138,5.024,0.281,0.875,0.924,59.122,14.843,0.467,3.801,5.910,0.860,2.758,,0.108,0.022,0.000,-0.067,4.736,,5.22%,IBM,45920010
006066,12490,2022-12-31,2023-03-31,2023-05-31,19.796,0.181,14.390,18.690,18.938,58.186,65.607,1.927,10.651,2.905,0.034,0.202,0.129,0.604,0.026,0.110,0.095,0.099,0.105,-0.552,0.102,0.054,0.102,1.398,0.208,0.285,0.295,0.704,0.793,0.704,0.033,0.029,0.103,0.054,0.471,0.433,4.553,0.112,0.290,0.459,0.392,0.351,0.099,0.875,13.317,2.319,0.838,0.742,5.190,2.258,4.785,0.357,0.924,0.977,53.602,14.458,0.471,4.217,6.226,0.862,2.919,,0.108,0.022,0.000,-0.069,5.405,,5.16%,IBM,45920010
006066,12490,2022-12-31,2023-03-31,2023-06-30,20.599,0.181,14.390,19.449,19.707,60.548,68.270,2.006,11.083,2.905,0.034,0.202,0.129,0.604,0.026,0.110,0.095,0.099,0.105,-0.552,0.102,0.054,0.102,1.398,0.208,0.285,0.295,0.704,0.793,0.704,0.033,0.029,0.103,0.054,0.471,0.433,4.553,0.112,0.290,0.459,0.392,0.351,0.099,0.875,13.317,2.319,0.838,0.742,5.190,2.258,4.785,0.357,0.924,0.977,53.602,14.458,0.471,4.217,6.226,0.862,2.919,,0.108,0.022,0.000,-0.069,5.624,,4.96%,IBM,45920010
006066,12490,2022-12-31,2023-03-31,2023-07-31,22.268,0.181,14.390,20.956,21.234,65.240,73.561,2.168,11.981,2.905,0.034,0.202,0.129,0.604,0.026,0.110,0.095,0.099,0.105,-0.552,0.102,0.054,0.102,1.398,0.208,0.285,0.295,0.704,0.793,0.704,0.033,0.029,0.103,0.054,0.471,0.433,4.553,0.112,0.290,0.459,0.392,0.351,0.099,0.875,13.317,2.319,0.838,0.742,5.190,2.258,4.785,0.357,0.924,0.977,53.602,14.458,0.471,4.217,6.226,0.862,2.919,,0.108,0.022,0.000,-0.069,6.080,,4.61%,IBM,45920010
006066,12490,2022-12-31,2023-06-30,2023-08-31,23.387,0.182,14.792,20.739,21.006,63.289,68.293,2.210,10.894,2.760,0.036,0.197,0.132,0.601,0.031,0.109,0.093,0.102,0.104,-0.552,0.105,0.055,0.105,1.080,0.207,0.281,0.296,0.703,0.792,0.704,0.035,0.031,0.122,0.050,0.438,0.443,4.816,0.112,0.290,0.471,0.380,0.391,0.099,0.887,13.388,2.315,0.834,0.741,5.043,2.232,4.527,0.420,0.973,1.025,51.377,14.966,0.467,4.299,6.254,0.834,2.821,411.042,0.108,0.022,0.000,-0.078,6.025,,4.52%,IBM,45920010
006066,12490,2022-12-31,2023-06-30,2023-09-30,22.347,0.182,14.792,19.816,20.072,60.474,65.256,2.112,10.409,2.760,0.036,0.197,0.132,0.601,0.031,0.109,0.093,0.102,0.104,-0.552,0.105,0.055,0.105,1.080,0.207,0.281,0.296,0.703,0.792,0.704,0.035,0.031,0.122,0.050,0.438,0.443,4.816,0.112,0.290,0.471,0.380,0.391,0.099,0.887,13.388,2.315,0.834,0.741,5.043,2.232,4.527,0.420,0.973,1.025,51.377,14.966,0.467,4.299,6.254,0.834,2.821,411.042,0.108,0.022,0.000,-0.078,5.757,,4.73%,IBM,45920010
006066,12490,2022-12-31,2023-06-30,2023-10-31,23.038,0.182,14.792,20.429,20.692,62.345,67.274,2.177,10.731,2.760,0.036,0.197,0.132,0.601,0.031,0.109,0.093,0.102,0.104,-0.552,0.105,0.055,0.105,1.080,0.207,0.281,0.296,0.703,0.792,0.704,0.035,0.031,0.122,0.050,0.438,0.443,4.816,0.112,0.290,0.471,0.380,0.391,0.099,0.887,13.388,2.315,0.834,0.741,5.043,2.232,4.527,0.420,0.973,1.025,51.377,14.966,0.467,4.299,6.254,0.834,2.821,411.042,0.108,0.022,0.000,-0.078,5.935,,4.59%,IBM,45920010
006066,12490,2022-12-31,2023-09-30,2023-11-30,25.012,0.180,15.084,20.565,20.836,20.539,21.029,2.367,10.777,0.847,0.116,0.198,0.138,0.600,0.134,0.187,0.093,0.322,0.107,-0.552,0.331,0.122,0.331,0.953,0.210,0.281,0.299,0.700,0.789,0.701,0.036,0.032,0.124,0.048,0.432,0.449,4.838,0.112,0.290,0.481,0.386,0.428,0.099,0.899,13.161,2.286,0.829,0.737,4.878,4.817,4.535,0.428,0.965,1.013,49.155,16.166,0.468,4.453,6.484,0.823,2.754,-58.760,0.108,0.022,0.000,-0.049,6.273,0.209,4.19%,IBM,45920010
006066,12490,2022-12-31,2023-09-30,2023-12-31,25.799,0.180,15.084,21.213,21.491,21.185,21.691,2.441,11.117,0.847,0.116,0.198,0.138,0.600,0.134,0.187,0.093,0.322,0.107,-0.552,0.331,0.122,0.331,0.953,0.210,0.281,0.299,0.700,0.789,0.701,0.036,0.032,0.124,0.048,0.432,0.449,4.838,0.112,0.290,0.481,0.386,0.428,0.099,0.899,13.161,2.286,0.829,0.737,4.878,4.817,4.535,0.428,0.965,1.013,49.155,16.166,0.468,4.453,6.484,0.823,2.754,-58.760,0.108,0.022,0.000,-0.049,6.470,0.216,4.06%,IBM,45920010
006066,12490,2022-12-31,2023-09-30,2024-01-31,28.972,0.180,15.084,23.821,24.134,23.790,24.358,2.742,12.484,0.847,0.116,0.198,0.138,0.600,0.134,0.187,0.093,0.322,0.107,-0.552,0.331,0.122,0.331,0.953,0.210,0.281,0.299,0.700,0.789,0.701,0.036,0.032,0.124,0.048,0.432,0.449,4.838,0.112,0.290,0.481,0.386,0.428,0.099,0.899,13.161,2.286,0.829,0.737,4.878,4.817,4.535,0.428,0.965,1.013,49.155,16.166,0.468,4.453,6.484,0.823,2.754,-58.760,0.108,0.022,0.000,-0.049,7.266,0.243,3.62%,IBM,45920010
006066,12490,2023-12-31,2023-12-31,2024-02-29,29.301,0.158,16.909,22.647,22.900,22.703,22.731,2.742,12.176,0.804,0.121,0.200,0.144,0.600,0.140,0.192,0.094,0.314,0.112,0.136,0.338,0.130,0.338,1.335,0.225,0.275,0.299,0.700,0.796,0.700,0.039,0.034,0.120,0.035,0.460,0.443,4.835,0.121,0.303,0.468,0.363,0.408,0.124,0.911,12.915,2.225,0.833,0.740,4.998,4.853,4.564,0.395,0.930,0.964,50.387,18.228,0.471,4.022,5.948,0.821,2.745,,0.110,0.020,0.000,-0.049,7.164,0.283,3.59%,IBM,45920010
